Agente,Partida,Victoria,Tiempo_Jugada_ms,Turnos_Totales
Random,1,0,0.056034988827175565,36
Random,2,1,0.0704351593466366,68
Random,3,0,0.06358159912957086,72
Random,4,0,0.03210888352504996,86
Random,5,0,0.059086700965618265,174
Random,6,0,0.07166147232055664,100
Random,7,1,0.04799593062627883,42
Random,8,0,0.09165026924826883,44
Random,9,1,0.06472875201512897,126
Random,10,1,0.03313010847064811,142
Random,11,0,0.051705276264863854,68
Random,12,0,0.05000195604689577,94
Random,13,1,0.09519457817077637,40
Random,14,0,0.0,42
Random,15,1,0.0,84
Random,16,1,0.07430712381998698,108
Random,17,1,0.08684747359331917,34
Random,18,0,0.05393927214575596,122
Random,19,0,0.0,88
Random,20,1,0.07048249244689941,112
Random,21,0,0.05801253848605686,90
Random,22,0,0.039794506170810796,234
Random,23,0,0.052238619604776076,86
Random,24,0,0.07853087256936465,34
Random,25,1,0.04230936368306478,24
Random,26,1,0.011740661248928162,82
Random,27,0,0.0,54
Random,28,0,0.0,58
Random,29,0,0.0,32
Random,30,0,0.20598543101343614,58
Random,31,1,0.0436711311340332,100
Random,32,0,0.030306407383510044,70
Random,33,0,0.0,98
Random,34,0,0.04857820230764109,286
Random,35,0,0.0,50
Random,36,1,0.0,60
Random,37,0,0.13032724272530036,106
Random,38,0,0.10797381401062012,32
Random,39,0,0.03341312616900668,366
Random,40,0,0.13152758280436197,48
Random,41,1,0.0,88
Random,42,1,0.0,88
Random,43,0,0.16024979678067294,44
Random,44,0,0.04784266153971354,42
Random,45,1,0.035198367371851086,98
Random,46,0,0.049928988306975564,242
Random,47,0,0.04026113134441954,264
Random,48,1,0.07802446683247884,120
Random,49,0,0.078604139130691,232
Random,50,1,0.058432420094807945,84
Random,51,1,0.040669874711470176,110
Random,52,0,0.0957287847995758,64
Random,53,0,0.06829391826282848,110
Random,54,0,0.05334615707397461,96
Random,55,1,0.25464097658793133,24
Random,56,1,0.05636281437344021,72
Random,57,1,0.10804946605975811,26
Random,58,0,0.03956303452000474,66
Random,59,1,0.025224685668945312,80
Random,60,1,0.03402289890107655,84
Random,61,0,0.022564873550877426,132
Random,62,0,0.24509429931640625,28
Random,63,0,0.05427996317545573,114
Random,64,1,0.062407591404059,78
Random,65,0,0.060669753862463906,92
Random,66,1,0.0,88
Random,67,1,0.1273531662790399,38
Random,68,1,0.05031073534930194,54
Random,69,1,0.036209821701049805,48
Random,70,0,0.04834570783249876,94
Random,71,0,0.0,48
Random,72,0,0.0,110
Random,73,1,0.07625359755295974,130
Random,74,0,0.025044690381299268,222
Random,75,1,0.059538831313451133,192
Random,76,0,0.07387820412130917,68
Random,77,1,0.0,66
Random,78,1,0.0,78
Random,79,1,0.09555759884062268,84
Random,80,1,0.016744586004727127,138
Random,81,0,0.09424840250322895,62
Random,82,1,0.0,142
Random,83,0,0.14865839922869645,54
Random,84,1,0.05813274118635389,144
Random,85,1,0.03417513587258079,132
Random,86,0,0.058109515181211664,214
Random,87,0,0.073851323595234,204
Random,88,0,0.0,44
Random,89,1,0.0,50
Random,90,0,0.07359401599780933,222
Random,91,1,0.010868837667065997,172
Random,92,0,0.0,80
Random,93,0,0.10027857713921125,172
Random,94,0,0.0,74
Random,95,1,0.14508024175116357,94
Random,96,1,0.0,30
Random,97,1,0.0,66
Random,98,0,0.11116014399998625,142
Random,99,0,0.0,106
Random,100,0,0.0,42
Random,101,0,0.11196732521057129,184
Random,102,1,0.015511115392049154,120
Random,103,1,0.0,34
Random,104,1,0.1096022434723683,78
Random,105,1,0.10705435717547382,54
Random,106,0,0.06479592550368536,84
Random,107,1,0.0,66
Random,108,0,0.10937114931502433,106
Random,109,1,0.06073171442205255,66
Random,110,1,0.06319814258151583,180
Random,111,0,0.04812456526846256,106
Random,112,1,0.0,22
Random,113,1,0.0,52
Random,114,0,0.1956167675199963,42
Random,115,1,0.06096932425427792,134
Random,116,0,0.0,108
Random,117,0,0.20779456411089217,56
Random,118,0,0.08653967004073293,38
Random,119,0,0.08001327514648438,80
Random,120,1,0.0971064848058364,34
Random,121,0,0.04818764599886808,44
Random,122,1,0.06473064422607422,72
Random,123,0,0.05615374137615336,116
Random,124,1,0.056000550587972,60
Random,125,1,0.03250355416155876,94
Random,126,0,0.0,30
Random,127,1,0.0,94
Random,128,0,0.0696851195191308,278
Random,129,1,0.05466504530473189,220
Random,130,0,0.0,76
Random,131,0,0.31724729036030014,38
Random,132,0,0.01809086118425642,140
Random,133,1,0.0,96
Random,134,0,0.12622957360254575,146
Random,135,1,0.0,34
Random,136,1,0.0,44
Random,137,1,0.07648217050652754,190
Random,138,1,0.0,110
Random,139,0,0.0,44
Random,140,0,0.14882806747678726,126
Random,141,1,0.03898143768310547,44
Random,142,1,0.0471602315488069,46
Random,143,0,0.0,42
Random,144,0,0.0,70
Random,145,0,0.11597900855831983,164
Random,146,0,0.06456350542835353,194
Random,147,1,0.04781427837553478,84
Random,148,0,0.05058790075367895,116
Random,149,1,0.06820261478424072,144
Random,150,1,0.0,34
Random,151,1,0.0,58
Random,152,1,0.0,48
Random,153,0,0.0985925700388798,294
Random,154,1,0.03784989553784567,126
Random,155,0,0.06836528579394023,192
Random,156,1,0.05430286213503046,118
Random,157,1,0.0,46
Random,158,0,0.04374481246856872,334
Random,159,0,0.14601945877075195,100
Random,160,1,0.04470348358154297,90
Random,161,1,0.03941974254569622,198
Random,162,0,0.0,104
Random,163,0,0.13121918066224056,134
Random,164,0,0.056883074202627504,106
Random,165,0,0.04568425091830167,44
Random,166,1,0.049925767458402194,156
Random,167,0,0.06416757056053649,94
Random,168,0,0.059113782994887405,68
Random,169,0,0.06076597398327243,62
Random,170,1,0.0775593977708083,26
Random,171,1,0.06699721018473308,150
Random,172,1,0.0673532485961914,26
Random,173,0,0.0,34
Random,174,1,0.07497347318209134,104
Random,175,1,0.0,48
Random,176,1,0.0,84
Random,177,0,0.07217255505648526,220
Random,178,0,0.0,52
Random,179,0,0.0,40
Random,180,0,0.25841167994907926,70
Random,181,0,0.050324201583862305,40
Random,182,0,0.06308034062385559,64
Random,183,0,0.08748406949250594,46
Random,184,0,0.06881222796084276,134
Random,185,1,0.0,102
Random,186,1,0.32576173543930054,32
Random,187,0,0.09010933540962837,74
Random,188,1,0.0,80
Random,189,1,0.1356292653966833,108
Random,190,1,0.07406870524088542,42
Random,191,1,0.06373226642608643,144
Random,192,0,0.13656748665703666,36
Random,193,1,0.10225406059852013,26
Random,194,0,0.056515230196658696,214
Random,195,0,0.03618001937866211,112
Random,196,1,0.11647637210675141,134
Random,197,0,0.04189014434814453,30
Random,198,0,0.048882821026970356,34
Random,199,1,0.0,34
Random,200,0,0.15266736348470053,42
Random,201,1,0.06762627632387222,62
Random,202,0,0.07439101183855976,54
Random,203,0,0.033473968505859375,60
Random,204,1,0.06086898572517164,66
Random,205,1,0.1385772929472082,34
Random,206,1,0.016863426465666697,178
Random,207,0,0.0556736695961874,244
Random,208,0,0.13951659202575684,120
Random,209,0,0.0,62
Random,210,0,0.13143083323603091,138
Random,211,1,0.0534126924913983,172
Random,212,1,0.0,72
Random,213,1,0.09106630566476405,174
Random,214,0,0.0,26
Random,215,0,0.11802571160452706,56
Random,216,1,0.0,110
Random,217,1,0.09435166915257771,96
Random,218,0,0.0,36
Random,219,0,0.08087298449348,102
Random,220,1,0.10022418252353012,116
Random,221,0,0.04693301948341164,148
Random,222,0,0.07621808485551314,66
Random,223,1,0.0,64
Random,224,0,0.21169402382590552,44
Random,225,0,0.038442210616352404,214
Random,226,1,0.21126477614693018,46
Random,227,0,0.028258416710830316,82
Random,228,1,0.0,102
Random,229,0,0.060588683722154146,212
Random,230,0,0.1771571684856804,98
Random,231,1,0.06902962923049927,64
Random,232,1,0.0,70
Random,233,0,0.12099742889404297,78
Random,234,0,0.04567702611287435,36
Random,235,0,0.0,36
Random,236,0,0.0,34
Random,237,1,0.26445090770721436,32
Random,238,0,0.06277859210968018,64
Random,239,0,0.06582697883981173,122
Random,240,1,0.09853665421648723,82
Random,241,1,0.07814067905232058,118
Random,242,0,0.042246447669135205,108
Random,243,1,0.10461466653006417,98
Random,244,0,0.024850551898662858,156
Random,245,1,0.1303487353854709,90
Random,246,0,0.16250780650547572,28
Random,247,0,0.0,22
Random,248,1,0.0,64
Random,249,1,0.08780023326044496,138
Reglas,1,1,0.056034988827175565,36
Reglas,2,0,0.0704351593466366,68
Reglas,3,1,0.06358159912957086,72
Reglas,4,1,0.03210888352504996,86
Reglas,5,1,0.059086700965618265,174
Reglas,6,1,0.07166147232055664,100
Reglas,7,0,0.04799593062627883,42
Reglas,8,1,0.09165026924826883,44
Reglas,9,0,0.06472875201512897,126
Reglas,10,0,0.03313010847064811,142
Reglas,11,1,0.051705276264863854,68
Reglas,12,1,0.05000195604689577,94
Reglas,13,0,0.09519457817077637,40
Reglas,14,1,0.0,42
Reglas,15,0,0.0,84
Reglas,16,0,0.07430712381998698,108
Reglas,17,0,0.08684747359331917,34
Reglas,18,1,0.05393927214575596,122
Reglas,19,1,0.0,88
Reglas,20,0,0.07048249244689941,112
Reglas,21,1,0.05801253848605686,90
Reglas,22,1,0.039794506170810796,234
Reglas,23,1,0.052238619604776076,86
Reglas,24,1,0.07853087256936465,34
Reglas,25,0,0.04230936368306478,24
Reglas,26,0,0.011740661248928162,82
Reglas,27,1,0.0,54
Reglas,28,1,0.0,58
Reglas,29,1,0.0,32
Reglas,30,1,0.20598543101343614,58
Reglas,31,0,0.0436711311340332,100
Reglas,32,1,0.030306407383510044,70
Reglas,33,1,0.0,98
Reglas,34,1,0.04857820230764109,286
Reglas,35,1,0.0,50
Reglas,36,0,0.0,60
Reglas,37,1,0.13032724272530036,106
Reglas,38,1,0.10797381401062012,32
Reglas,39,1,0.03341312616900668,366
Reglas,40,1,0.13152758280436197,48
Reglas,41,0,0.0,88
Reglas,42,0,0.0,88
Reglas,43,1,0.16024979678067294,44
Reglas,44,1,0.04784266153971354,42
Reglas,45,0,0.035198367371851086,98
Reglas,46,1,0.049928988306975564,242
Reglas,47,1,0.04026113134441954,264
Reglas,48,0,0.07802446683247884,120
Reglas,49,1,0.078604139130691,232
Reglas,50,0,0.058432420094807945,84
Reglas,51,0,0.040669874711470176,110
Reglas,52,1,0.0957287847995758,64
Reglas,53,1,0.06829391826282848,110
Reglas,54,1,0.05334615707397461,96
Reglas,55,0,0.25464097658793133,24
Reglas,56,0,0.05636281437344021,72
Reglas,57,0,0.10804946605975811,26
Reglas,58,1,0.03956303452000474,66
Reglas,59,0,0.025224685668945312,80
Reglas,60,0,0.03402289890107655,84
Reglas,61,1,0.022564873550877426,132
Reglas,62,1,0.24509429931640625,28
Reglas,63,1,0.05427996317545573,114
Reglas,64,0,0.062407591404059,78
Reglas,65,1,0.060669753862463906,92
Reglas,66,0,0.0,88
Reglas,67,0,0.1273531662790399,38
Reglas,68,0,0.05031073534930194,54
Reglas,69,0,0.036209821701049805,48
Reglas,70,1,0.04834570783249876,94
Reglas,71,1,0.0,48
Reglas,72,1,0.0,110
Reglas,73,0,0.07625359755295974,130
Reglas,74,1,0.025044690381299268,222
Reglas,75,0,0.059538831313451133,192
Reglas,76,1,0.07387820412130917,68
Reglas,77,0,0.0,66
Reglas,78,0,0.0,78
Reglas,79,0,0.09555759884062268,84
Reglas,80,0,0.016744586004727127,138
Reglas,81,1,0.09424840250322895,62
Reglas,82,0,0.0,142
Reglas,83,1,0.14865839922869645,54
Reglas,84,1,0.12092213881643195,38
Reglas,85,0,0.06280094385147095,32
Reglas,86,0,0.05580981572469076,36
Reglas,87,0,0.06260160814251817,114
Reglas,88,1,0.0,44
Reglas,89,1,0.0,28
Reglas,90,0,0.06868514147671785,220
Reglas,91,0,0.006151455704883862,186
Reglas,92,1,0.12821085909579663,94
Reglas,93,1,0.050072316770200374,108
Reglas,94,1,0.0,112
Reglas,95,0,0.12558982485816594,84
Reglas,96,0,0.03364086151123047,120
Reglas,97,0,0.0,52
Reglas,98,1,0.11640670252781288,102
Reglas,99,1,0.07099142441382775,104
Reglas,100,0,0.0032003109271709737,104
Reglas,101,0,0.07084908524179846,246
Reglas,102,0,0.0,106
Reglas,103,0,0.0,60
Reglas,104,0,0.0,28
Reglas,105,1,0.189855694770813,80
Reglas,106,1,0.07176399230957031,28
Reglas,107,1,0.05003616964216713,278
Reglas,108,0,0.0,50
Reglas,109,0,0.0,40
Reglas,110,0,0.0,60
Reglas,111,0,0.0,64
Reglas,112,0,0.07287865011101095,234
Reglas,113,0,0.1295736857822963,140
Reglas,114,0,0.0,100
Reglas,115,1,0.0,80
Reglas,116,1,0.0,32
Reglas,117,0,0.23357868194580078,70
Reglas,118,1,0.023734980616076238,58
Reglas,119,0,0.0,54
Reglas,120,0,0.0,24
Reglas,121,0,0.11293490727742513,120
Reglas,122,1,0.0,46
Reglas,123,1,0.0,72
Reglas,124,0,0.0,100
Reglas,125,0,0.25009314219156903,60
Reglas,126,0,0.07747686826265775,26
Reglas,127,1,0.04182755947113037,48
Reglas,128,0,0.06473833514798073,62
Reglas,129,1,0.061746438344319664,300
Reglas,130,1,0.05768583371089055,104
Reglas,131,1,0.07952004671096802,32
Reglas,132,1,0.06488491507137523,68
Reglas,133,0,0.0,26
Reglas,134,1,0.06921126924712083,58
Reglas,135,1,0.04580409027809321,344
Reglas,136,1,0.2099221402948553,44
Reglas,137,0,0.0,90
Reglas,138,1,0.09855216947095147,232
Reglas,139,1,0.0,52
Reglas,140,1,0.09305795033772786,150
Reglas,141,1,0.052974774287297174,208
Reglas,142,1,0.06049766875149911,114
Reglas,143,1,0.0,34
Reglas,144,1,0.0,68
Reglas,145,1,0.0,28
Reglas,146,0,0.0797835263338956,154
Reglas,147,0,0.09882968405018683,46
Reglas,148,1,0.0,104
Reglas,149,1,0.11950447445824033,84
Reglas,150,1,0.0,60
Reglas,151,0,0.0,128
Reglas,152,0,0.162804448926771,74
Reglas,153,1,0.0404669688298152,52
Reglas,154,0,0.05062726827768179,52
Reglas,155,0,0.0,132
Reglas,156,1,0.111455445761209,182
Reglas,157,0,0.02871240888323103,70
Reglas,158,0,0.07175121988568987,56
Reglas,159,0,0.0,68
Reglas,160,0,0.0623289004776829,258
Reglas,161,0,0.08251532068792379,106
Reglas,162,1,0.05507469177246094,128
Reglas,163,1,0.0,48
Reglas,164,1,0.11292329201331505,52
Reglas,165,0,0.06414784325493707,36
Reglas,166,1,0.05186770273291546,184
Reglas,167,1,0.05585617489284939,36
Reglas,168,0,0.0634291132942575,122
Reglas,169,1,0.07174696241106306,28
Reglas,170,0,0.08755380457097835,88
Reglas,171,1,0.1251055644108699,26
Reglas,172,0,0.04564090208573775,88
Reglas,173,0,0.06851222780015732,72
Reglas,174,1,0.08853470406881192,82
Reglas,175,0,0.046471754709879555,36
Reglas,176,1,0.0,24
Reglas,177,0,0.06214660756728229,136
Reglas,178,0,0.12305875619252524,48
Reglas,179,0,0.08589632055732642,178
Reglas,180,1,0.11520087718963623,48
Reglas,181,0,0.04801154136657715,40
Reglas,182,0,0.0,102
Reglas,183,1,0.1013230892919725,248
Reglas,184,0,0.06949274163497121,38
Reglas,185,0,0.08223777593568314,86
Reglas,186,1,0.0764216695513044,28
Reglas,187,0,0.06058613459269206,60
Reglas,188,1,0.08467833201090495,42
Reglas,189,0,0.04901246326725657,82
Reglas,190,1,0.059109108120787374,102
Reglas,191,1,0.04602193832397461,100
Reglas,192,0,0.0,148
Reglas,193,0,0.09257263607449001,234
Reglas,194,0,0.07529735565185547,100
Reglas,195,0,0.05405618433366742,114
Reglas,196,0,0.08986190873749403,196
Reglas,197,1,0.05440776412551468,148
Reglas,198,1,0.0667032205833579,106
Reglas,199,0,0.058013659257155195,156
Reglas,200,1,0.05595551596747505,36
Reglas,201,0,0.07460293946442781,54
Reglas,202,0,0.05160233913323818,78
Reglas,203,1,0.07727512946495643,26
Reglas,204,0,0.04569508812644265,44
Reglas,205,1,0.017521381378173828,100
Reglas,206,1,0.0,116
Reglas,207,1,0.39460062980651855,40
Reglas,208,1,0.0,30
Reglas,209,0,0.0,28
Reglas,210,1,0.10129383632114955,112
Reglas,211,1,0.012423894176744435,146
Reglas,212,0,0.0,64
Reglas,213,0,0.15673107571072048,90
Reglas,214,1,0.0,62
Reglas,215,1,0.0,66
Reglas,216,0,0.0911721118210536,394
Reglas,217,1,0.04567612301219594,88
Reglas,218,0,0.10051131248474121,40
Reglas,219,0,0.09156550679888044,56
Reglas,220,0,0.04791645776657831,42
Reglas,221,0,0.07304061542857777,110
Reglas,222,1,0.05374295370919364,70
Reglas,223,1,0.09453296661376953,28
Reglas,224,0,0.08110378099524457,46
Reglas,225,1,0.06847598335959694,110
Reglas,226,1,0.10818243026733398,24
Reglas,227,1,0.02804678729456714,234
Reglas,228,1,0.2639951377079405,58
Reglas,229,1,0.030721488751863178,76
Reglas,230,0,0.09468468752774326,154
Reglas,231,0,0.031974580552842885,72
Reglas,232,0,0.0,104
Reglas,233,0,0.19402967558966744,72
Reglas,234,1,0.0,88
Reglas,235,0,0.11066467531265752,124
Reglas,236,1,0.07181933947971889,56
Reglas,237,0,0.05203691022149448,58
Reglas,238,1,0.07269496009463357,84
Reglas,239,1,0.08911225530836318,72
Reglas,240,0,0.06725870329758217,116
Reglas,241,0,0.14181526339783962,98
Reglas,242,0,0.09552520864150103,68
Reglas,243,1,0.09110459574946651,216
Reglas,244,0,0.06827055397680251,118
Reglas,245,1,0.0725250977736253,52
Reglas,246,1,0.05813974600571852,104
Reglas,247,0,0.06908094379263864,142
Reglas,248,1,0.0695439807155676,228
Reglas,249,1,0.10519642983713458,62
Probabilistico,1,0,0.05813274118635389,144
Probabilistico,2,0,0.03417513587258079,132
Probabilistico,3,1,0.058109515181211664,214
Probabilistico,4,1,0.073851323595234,204
Probabilistico,5,1,0.0,44
Probabilistico,6,0,0.0,50
Probabilistico,7,1,0.07359401599780933,222
Probabilistico,8,0,0.010868837667065997,172
Probabilistico,9,1,0.0,80
Probabilistico,10,1,0.10027857713921125,172
Probabilistico,11,1,0.0,74
Probabilistico,12,0,0.14508024175116357,94
Probabilistico,13,0,0.0,30
Probabilistico,14,0,0.0,66
Probabilistico,15,1,0.11116014399998625,142
Probabilistico,16,1,0.0,106
Probabilistico,17,1,0.0,42
Probabilistico,18,1,0.11196732521057129,184
